,index,movieId,Mean_rating,Total_ratings,title,startYear,IMDBRating,IMBDVotes,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,language_en,language_es,language_fr,Adult_0,region_FR,region_US
9137,9137,163134,4.0,3,Your Name. (2016),2016.0,8.4,187547,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
9138,9138,163386,5.0,1,Winnie the Pooh and the Day of Concern (1972),1972.0,8.3,2743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9139,9139,163527,4.0,1,Comedy Central Roast of David Hasselhoff (2010),2010.0,7.2,1854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9140,9140,163639,4.0,1,DC Super Hero Girls: Hero of the Year (2016),2016.0,5.6,579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9141,9141,163645,3.9375,8,Hacksaw Ridge (2016),2016.0,8.1,427613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
9142,9142,163653,3.0,1,David Cross: Making America Great Again (2016),2016.0,6.5,1515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9143,9143,163809,2.5,1,Over the Garden Wall (2013),2014.0,8.8,39140,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9144,9144,163937,3.5,1,Blair Witch (2016),2016.0,5.0,41001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
9145,9145,163981,3.5,1,31 (2016),2016.0,5.1,18335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9146,9146,163985,4.5,1,ARQ (2016),2016.0,6.4,34435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
9147,9147,164179,3.980769230769231,26,Arrival (2016),2016.0,7.9,585531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
9148,9148,164200,4.0,2,Storks (2016),2016.0,6.8,55452,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9149,9149,164226,4.5,1,Maximum Ride (2016),2016.0,3.6,4158,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
9150,9150,164280,3.5,1,Endless Poetry (2016),2016.0,7.6,4957,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9151,9151,164367,5.0,1,The Girl with All the Gifts (2016),2016.0,6.6,54165,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0
9152,9152,164375,1.5,1,All Roads Lead to Rome (2016),2015.0,4.9,5102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9153,9153,164540,3.5,1,Amanda Knox (2016),2016.0,6.9,20862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9154,9154,164647,2.5,1,Dirty 30 (2016),2016.0,5.5,2759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
9155,9155,164655,2.0,1,Gimme Danger (2016),2016.0,7.2,4950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9156,9156,164707,4.0,1,Go Figure (2005),2005.0,5.8,3348,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9157,9157,164753,2.0,1,Anything for Love (2016),2016.0,6.5,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
9158,9158,164881,1.5,1,Night Guards (2016),2016.0,4.3,900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9159,9159,164909,3.388888888888889,9,La La Land (2016),2016.0,8.0,496731,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
9160,9160,164917,4.5,2,13th (2016),2016.0,8.3,30985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9161,9161,165101,2.875,4,Inferno (2016),2016.0,6.2,156652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9162,9162,165103,3.75,2,Keeping Up with the Joneses (2016),2016.0,5.9,57041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9163,9163,165139,2.0,1,Wild Oats (2016),2016.0,5.7,3375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9164,9164,165343,1.5,1,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),2016.0,4.2,6851,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
9165,9165,165347,2.0,1,Jack Reacher: Never Go Back (2016),2016.0,6.1,136452,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9166,9166,165483,4.0,1,Joe Rogan: Triggered (2016),2016.0,7.5,3913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9167,9167,165489,2.5,1,Ethel & Ernest (2016),2016.0,7.7,2765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9168,9168,165529,2.0,1,Flowers for Algernon (2000),2000.0,6.7,1480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9169,9169,165549,2.9,5,Manchester by the Sea (2016),2016.0,7.8,243050,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9170,9170,165551,4.5,1,Lion (2016),2016.0,8.0,210642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9171,9171,165635,1.0,1,The Thinning (2016),2016.0,5.5,8797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
9172,9172,165639,3.8333333333333335,3,While You Were Fighting: A Thor Mockumentary (2016),2016.0,8.1,7856,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9173,9173,165645,0.5,1,Bad Santa 2 (2016),2016.0,5.6,22417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9174,9174,165671,4.5,1,Ice Guardians (2016),2016.0,7.5,1476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9175,9175,165843,4.0,1,Risk (2016),2016.0,6.3,2091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9176,9176,165947,3.25,2,The True Memoirs of an International Assassin (2016),2016.0,5.9,20040,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9177,9177,165959,5.0,1,Alesha Popovich and Tugarin the Dragon (2004),2004.0,7.2,2329,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9178,9178,165969,4.0,2,HyperNormalisation (2016),2016.0,8.3,5170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9179,9179,166015,3.5,1,The African Doctor (2016),2016.0,7.0,8512,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9180,9180,166024,4.75,2,Whiplash (2013),2013.0,7.8,4198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9181,9181,166183,5.0,1,Junior and Karlson (1968),1968.0,8.1,2509,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9182,9182,166203,4.0,1,Sapphire Blue (2014),2014.0,6.3,3485,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
9183,9183,166291,4.0,2,A Silent Voice (2016),2016.0,8.1,44594,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
9184,9184,166461,3.45,10,Moana (2016),2016.0,7.6,267057,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9185,9185,166492,3.5,3,Office Christmas Party (2016),2016.0,5.8,67327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9186,9186,166526,1.0,1,The Space Between Us (2016),2017.0,6.4,47490,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
9187,9187,166528,3.925925925925926,27,Rogue One: A Star Wars Story (2016),2016.0,7.8,546478,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9188,9188,166534,3.3333333333333335,6,Split (2017),2016.0,7.3,416688,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
9189,9189,166558,3.0,1,Underworld: Blood Wars (2016),2016.0,5.8,69064,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9190,9190,166568,4.5,2,Miss Sloane (2016),2016.0,7.5,63159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
9191,9191,166635,3.6666666666666665,6,Passengers (2016),2016.0,7.0,345416,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
9192,9192,166643,3.8,10,Hidden Figures (2016),2016.0,7.8,197284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9193,9193,166705,3.0,1,Fences (2016),2016.0,7.2,96696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9194,9194,166946,4.25,2,The Founder (2016),2016.0,7.2,122086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9195,9195,167018,3.125,4,Why Him? (2016),2016.0,6.2,99771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9196,9196,167036,3.75,4,Sing (2016),2016.0,7.1,132025,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9197,9197,167064,5.0,1,I Am Not Your Negro (2017),2016.0,7.9,19104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9198,9198,167296,0.5,1,Iron Man (1931),1931.0,6.0,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9199,9199,167370,2.5,2,Assassin's Creed (2016),2016.0,5.7,183759,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9200,9200,167380,4.5,1,A Dog's Purpose (2017),2017.0,7.2,64529,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9201,9201,167538,1.0,1,Microwave Massacre (1983),1979.0,4.2,2179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9202,9202,167570,4.0,1,The OA,2016.0,7.8,88585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9203,9203,167634,4.5,1,Fist Fight (2017),2017.0,5.6,39277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9204,9204,167706,2.5,1,Shakespeare Behind Bars (2005),2005.0,7.6,349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9205,9205,167732,3.5,1,A Street Cat Named Bob (2016),2016.0,7.4,27400,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9206,9206,167746,3.7142857142857144,7,The Lego Batman Movie (2017),2017.0,7.3,129933,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9207,9207,167772,1.5,1,The Spirit of Christmas (1995),1995.0,7.6,3262,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9208,9208,167790,3.5,1,The Good Boy (2016),2016.0,6.4,746,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9209,9209,167854,4.5,1,"Dana Carvey: Straight White Male, 60 (2016)",2016.0,6.4,1347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9210,9210,168026,4.0,1,Marvel One-Shot: Agent Carter (2013),2013.0,7.6,7783,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9211,9211,168090,4.0,1,Kizumonogatari II: Passionate Blood (2016),2016.0,7.8,1700,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9212,9212,168144,4.0,1,Joe Rogan: Live (2006),2006.0,7.3,1177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9213,9213,168174,3.0,1,Jim Gaffigan: Cinco (2017),2017.0,7.1,2062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9214,9214,168248,4.142857142857143,7,John Wick: Chapter Two (2017),2017.0,7.5,359587,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
9215,9215,168250,3.6333333333333333,15,Get Out (2017),2017.0,7.7,484042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9216,9216,168252,4.28,25,Logan (2017),2017.0,8.1,638426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9217,9217,168254,3.125,4,Kong: Skull Island (2017),2017.0,6.6,265231,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9218,9218,168266,3.75,4,T2: Trainspotting (2017),2017.0,7.2,112104,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9219,9219,168326,4.0,4,The Big Sick (2017),2017.0,7.5,119523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
9220,9220,168350,2.5,1,100 Streets (2016),2016.0,5.8,3681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9221,9221,168358,2.5,1,Saturn 3 (1980),1980.0,5.2,8291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
9222,9222,168366,3.5,2,Beauty and the Beast (2017),2017.0,7.1,269474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
9223,9223,168418,3.8,5,The Boss Baby (2017),2017.0,6.3,107043,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9224,9224,168456,2.0,1,Mercury Plains (2016),2016.0,4.3,1211,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9225,9225,168492,3.75,4,Call Me by Your Name (2017),2017.0,7.9,206375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
9226,9226,168608,3.0,1,Mudbound (2017),2017.0,7.4,41578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9227,9227,168612,3.75,2,Ghost in the Shell (2017),2017.0,6.3,193885,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
9228,9228,168632,4.0,1,Bill Burr: Walk Your Way Out (2017),2017.0,7.3,6017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9229,9229,168712,1.0,1,Fifty Shades Darker (2017),2017.0,4.6,90799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
9230,9230,168846,4.5,1,Neal Brennan: 3 Mics (2017),2017.0,7.9,2724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9231,9231,169034,4.5,1,Lemonade (2016),2016.0,8.4,2756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9232,9232,169180,2.5,1,American Fable (2017),2016.0,5.9,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
9233,9233,169670,1.5,1,The Void (2016),2016.0,5.8,30589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9234,9234,169904,2.0,1,Guyver: Dark Hero (1994),1994.0,6.0,3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9235,9235,169912,3.0,2,Denis Leary: No Cure for Cancer (1993),1993.0,7.4,2444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9236,9236,169958,1.0,1,Buster's Mal Heart (2017),2017.0,6.1,8247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9237,9237,169982,3.0,1,Power Rangers (2017),2017.0,5.9,100900,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9238,9238,169984,2.8,5,Alien: Covenant (2017),2017.0,6.4,251693,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0
9239,9239,169992,3.5,1,Free Fire (2017),2016.0,6.4,41461,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9240,9240,170289,1.0,1,Species III (2004),2004.0,4.2,8932,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
9241,9241,170297,2.0,1,Ultimate Avengers 2 (2006),2006.0,6.6,8644,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9242,9242,170355,3.75,2,Mulholland Dr. (1999),1999.0,8.3,5972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
9243,9243,170357,4.0,1,Dave Chappelle: The Age of Spin (2017),2017.0,8.1,10438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9244,9244,170399,4.0,1,CHiPS (2017),2017.0,6.0,42080,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9245,9245,170401,3.0,1,Table 19 (2017),2017.0,5.8,25949,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9246,9246,170411,4.0,1,Dave Chappelle: Deep in the Heart of Texas (2017),2017.0,8.0,9736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9247,9247,170551,2.5,1,The Quiet Family (1998),1998.0,7.0,4391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9248,9248,170597,5.0,1,A Plasticine Crow (1981),1981.0,8.2,1450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9249,9249,170697,4.125,4,Gifted (2017),2017.0,7.6,97940,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9250,9250,170705,4.285714285714286,7,Band of Brothers (2001),2001.0,9.4,368536,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
9251,9251,170777,5.0,1,There Once Was a Dog (1982),1982.0,8.6,3132,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9252,9252,170813,3.0,3,Baywatch (2017),2017.0,5.5,158615,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9253,9253,170817,4.0,1,Snatched (2017),2017.0,4.5,32844,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9254,9254,170827,3.5,1,The Mummy (2017),2017.0,5.4,171299,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
9255,9255,170837,4.0,1,Life-Size (2000),2000.0,5.6,8053,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9256,9256,170875,2.3333333333333335,3,The Fate of the Furious (2017),2017.0,6.7,202073,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
9257,9257,170897,2.0,1,Sandy Wexler (2017),2017.0,5.2,14577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9258,9258,170907,4.0,1,Betting on Zero (2016),2016.0,7.2,4821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9259,9259,170937,3.0,1,Win It All (2017),2017.0,6.2,8056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9260,9260,170939,3.5,1,Captain Underpants: The First Epic Movie (2017),2017.0,6.2,24702,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9261,9261,170945,3.5,1,It Comes at Night (2017),2017.0,6.2,83042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9262,9262,170957,3.0,1,Cars 3 (2017),2017.0,6.7,73946,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9263,9263,170993,4.0,1,Mini's First Time (2006),2006.0,5.8,8016,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9264,9264,171011,4.2,5,Planet Earth II (2016),2016.0,9.5,94089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9265,9265,171023,4.0,1,The Hero (2017),2017.0,6.5,8001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9266,9266,171251,4.0,1,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)",2017.0,6.5,3634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9267,9267,171495,4.5,2,Cosmos,1980.0,9.3,36114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9268,9268,171631,1.0,1,Maria Bamford: Old Baby,2017.0,6.0,876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9269,9269,171695,3.0,1,Robin Williams: Live on Broadway (2002),2002.0,8.5,5714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9270,9270,171701,3.5,1,The Death of Louis XIV (2016),2016.0,6.8,1900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9271,9271,171749,5.0,1,Death Note: Desu nôto (2006–2007),2006.0,9.0,226075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9272,9272,171751,2.5,1,Munna bhai M.B.B.S. (2003),2003.0,8.1,73102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9273,9273,171759,3.0,1,The Beguiled (2017),2017.0,6.3,51289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
9274,9274,171763,4.333333333333333,9,Baby Driver (2017),2017.0,7.6,431467,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
9275,9275,171765,3.75,2,Okja (2017),2017.0,7.3,102480,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
9276,9276,171867,3.25,2,Rough Night (2017),2017.0,5.2,46413,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9277,9277,171891,3.5,1,Generation Iron 2,2017.0,6.1,2273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9278,9278,171917,4.5,1,Mystère à la Tour Eiffel (2015),2015.0,6.4,175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
9279,9279,172013,3.0,1,Stefan Zweig: Farewell to Europe (2016),2016.0,6.8,2044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9280,9280,172215,2.75,2,Saved by the Bell: Hawaiian Style (1992),1992.0,6.1,2503,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9281,9281,172229,3.0,1,Plain Clothes (1988),1987.0,6.4,835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1
9282,9282,172233,2.5,1,The Prime Gig (2000),2000.0,6.1,2075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
9283,9283,172253,3.0,1,The Night Before (1988),1988.0,6.3,2650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9284,9284,172321,2.0,1,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004),2016.0,9.0,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9285,9285,172461,3.0,1,Get Me Roger Stone (2017),2017.0,7.4,6643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9286,9286,172497,4.0,1,T2 3-D: Battle Across Time (1996),1996.0,7.7,7634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
